page_name,categories
U_(streaming_service),"{'Streaming television in the United Kingdom', 'UKTV', 'Internet properties established in 2014', '2014 establishments in the United Kingdom', 'Video on demand services'}"
Ultimate_Custom_Night,"{'Video games adapted into films', 'Windows games', 'Xbox Cloud Gaming games', '2010s fads and trends', 'IOS games', 'Video games adapted into novels', 'PlayStation 5 games', 'Video games about robots', 'Indie games', 'Nintendo Switch games', 'Works about missing people', 'PlayStation 4 games', ""Five Nights at Freddy's"", 'Clickteam Fusion games', 'Xbox Series X and Series S games', 'Video game franchises introduced in 2014', '2020s fads and trends', 'Android (operating system) games', 'Video game franchises', 'Video games adapted into comics', 'Xbox One games'}"
Ultrasound,"{'Ultrasound', 'Sound', 'Acoustics'}"
Universal%27s_Halloween_Horror_Nights,"{'Amusement rides introduced in 1991', 'Universal Studios Singapore', 'Haunted attractions (simulated)', 'Amusement rides introduced in 2012', 'Recurring events established in 2011', '1991 establishments in Florida', 'Amusement rides introduced in 1997', 'Recurring events established in 1997', 'Universal Studios Florida', 'Amusement rides introduced in 2011', 'Universal Destinations & Experiences attractions by name', 'Universal Islands of Adventure', 'Recurring events established in 1991', 'Universal Studios Japan', 'Universal Studios Hollywood', 'Operating amusement attractions', 'Halloween events in the United States'}"
Universal_Destinations_%26_Experiences,"{'American companies established in 1964', 'Comcast', 'NBCUniversal', 'Amusement park companies', 'Universal Destinations & Experiences', 'Entertainment companies established in 1964'}"
Universal_Pictures,"{'Companies based in Los Angeles County, California', 'Former Panasonic subsidiaries', 'Major film studios', 'Universal Pictures', 'Entertainment companies established in 1912', 'Film distributors of the United States', 'Mass media companies established in 1912', 'NBCUniversal', 'Silent film studios', 'American companies established in 1912', 'Entertainment companies based in California', 'Film production companies based in California', 'Film studios in Southern California', 'Former Vivendi subsidiaries', 'Universal City, California', '1912 establishments in California'}"
University_of_Bath,"{'University of Bath', 'Universities and colleges established in 1966', 'Universities UK', 'Educational institutions established in 1966', 'GW4', '1966 establishments in England'}"
"University_of_California,_Berkeley","{'Land-grant universities and colleges', 'Public universities and colleges in California', 'University of California campuses', 'Flagship universities in the United States', 'Universities and colleges established in 1868', '1868 establishments in California', 'Schools accredited by the Western Association of Schools and Colleges', 'Education in Berkeley, California', 'University of California, Berkeley', 'Universities and colleges in Alameda County, California'}"
University_of_Cambridge,"{'Culture in Cambridge', 'Tourist attractions in Cambridge', 'Exempt charities', '1209 establishments in England', 'Science and Engineering South', 'Universities UK', 'History of Cambridge', 'University of Cambridge', 'Ancient universities', 'Oxbridge', 'Educational institutions established in the 13th century', 'Russell Group'}"
University_of_Pennsylvania,"{'Keystone symbol', 'Arch Street', 'Locust Street', 'Universities and colleges in Philadelphia', 'Chestnut Street (Philadelphia)', 'Eastern Pennsylvania Rugby Union', 'Colonial colleges', 'University of Pennsylvania', 'Private universities and colleges in Pennsylvania', 'Need-blind educational institutions', 'Universities and colleges established in the 18th century', 'Philadelphia Big 5', 'Gothic Revival architecture in Pennsylvania', 'University City, Philadelphia', 'Educational institutions established in 1740', 'Collegiate Gothic architecture in the United States', '1740 establishments in Pennsylvania'}"
University_of_Southampton,"{'University of Southampton', 'Science and Engineering South', 'Universities UK', 'Universities and colleges established in 1952', 'Tourist attractions in Southampton', '1952 establishments in England', 'Russell Group'}"
Unmanned_aerial_vehicle,"{'Avionics', 'Wireless', 'Robotics', 'Unmanned aerial vehicles'}"
UploadVR,"{'American companies disestablished in 2018', 'Technology companies established in 2014', 'Virtual reality companies', 'Technology companies disestablished in 2018', 'Mixed reality', 'Defunct technology companies based in California', 'Technology companies based in the San Francisco Bay Area', 'American companies established in 2014'}"
VG247,"{'Video game companies of the United Kingdom', 'British subsidiaries of foreign companies', 'Companies based in Brighton', '2024 mergers and acquisitions', '2018 mergers and acquisitions', '1999 establishments in England'}"
Variety_(magazine),"{'Music magazines published in the United States', 'Entertainment trade magazines', '2012 mergers and acquisitions', 'Magazines published in Los Angeles', '1905 establishments in New York City', 'Magazines published in New York City', 'Penske Media Corporation', 'GLAAD Media Awards winners', 'Magazines established in 1905', 'Weekly magazines published in the United States', 'Variety (magazine)', 'Film magazines published in the United States'}"
Velcro,"{'Textile closures', 'Fasteners', 'Swiss inventions', '1955 introductions'}"
VentureBeat,"{'American technology news websites', 'Web-related conferences', 'Online mass media companies of the United States', 'Internet properties established in 2006'}"
Victor_Gollancz,"{'British magazine publishers (people)', 'Alumni of New College, Oxford', 'British Army personnel of World War I', 'Jewish socialists', 'George Orwell', 'English people of Polish-Jewish descent', ""Officers' Training Corps officers"", 'English ethicists', 'Members of the Fabian Society', 'English people of German-Jewish descent', '1967 deaths', ""People educated at St Paul's School, London"", 'British book publishing company founders', 'Knights Commander of the Order of Merit of the Federal Republic of Germany', 'English people of Russian-Jewish descent', 'English socialists', 'Gollancz family', 'Schoolteachers from London', 'Royal Northumberland Fusiliers officers', 'English Jews', 'British Zionists', 'British anti–death penalty activists', '1893 births', 'Knights Bachelor', 'People from Maida Vale'}"
Video_game_developer,"{'Video game developers', 'Video game development', 'Video game industry occupations'}"
Video_game_genre,{'Video game genres'}
Video_game_publisher,"{'Video game development', 'Video game publishers'}"
Virtual_reality,"{'3D human-computer interaction', '3D GUIs', 'Virtual reality', 'Extended reality'}"
Vox_Media,"{'Mass media companies established in 2011', 'Online mass media companies of the United States', 'Podcasting companies', 'Vox Media', 'Digital mass media companies', 'Online content distribution', 'Mass media companies of the United States', 'American companies established in 2011', 'Privately held companies based in Washington, D.C.'}"
Washington_Blade,"{'Newspapers published in Washington, D.C.', 'LGBTQ-related newspapers published in the United States', 'LGBTQ culture in Washington, D.C.', 'Weekly newspapers published in the United States', 'Newspapers established in 1969', '1969 establishments in Washington, D.C.', 'GLAAD Media Awards winners'}"
Wavelength,"{'Waves', 'Length'}"
Wayback_Machine,"{'Non-profit organizations based in San Francisco', '501(c)(3) organizations', 'Internet properties established in 1996', '1996 establishments in California', 'Web archiving initiatives', 'Internet Archive projects', 'History of the Internet'}"
Whigs_(British_political_party),"{'1678 establishments in England', 'Whigs (British political party)', 'Defunct political parties in the United Kingdom', 'Liberal parties in the United Kingdom', 'Politics of the Kingdom of Great Britain', 'Political parties disestablished in 1859', '1859 disestablishments in the United Kingdom', 'Centrist political parties in the United Kingdom', 'Protestant political parties', 'Political parties established in 1678', 'Classical liberal parties', 'Defunct liberal political parties', 'Conservative liberal parties', 'Centre-left parties in the United Kingdom'}"
William_Ewart_Gladstone,"{'People of the Victorian era', 'William Ewart Gladstone', 'Classical liberalism', 'First Lords of the Treasury', 'Members of the Parliament of the United Kingdom for the University of Oxford', '1809 births', 'Leaders of the House of Commons of the United Kingdom', 'Alumni of Christ Church, Oxford', 'UK MPs 1837–1841', 'UK MPs 1880–1885', 'Burials at Westminster Abbey', 'Separation of church and state', '1898 deaths', 'UK MPs 1852–1857', 'Gladstone family', 'UK MPs 1847–1852', 'UK MPs 1865–1868', 'Presidents of the Oxford Union', 'English people of Scottish descent', 'UK MPs 1832–1835', 'English Anglicans', 'UK MPs 1835–1837', 'UK MPs 1859–1865', 'Tory MPs (pre-1834)', 'UK MPs 1892–1895', 'Conservative Party (UK) MPs for English constituencies', 'Scottish Liberal Party MPs', 'People educated at Eton College', 'UK MPs 1874–1880', 'Politicians from Liverpool', '19th-century prime ministers of the United Kingdom', 'UK MPs 1857–1859', 'Secretaries of state for war and the colonies', 'UK MPs 1868–1874', 'Members of the Privy Council of the United Kingdom', 'Home rule in Ireland', 'UK MPs 1841–1847', 'Leaders of the Liberal Party (UK)', 'Presidents of the Board of Trade', 'Chancellors of the Exchequer of the United Kingdom', 'April Uprising of 1876', 'Lords Privy Seal', 'Younger sons of baronets', 'UK MPs 1885–1886', '19th-century British writers', 'Liberal Party (UK) MPs for English constituencies', 'UK MPs 1886–1892', 'Founders of Scottish schools and colleges', 'Liberal Party prime ministers of the United Kingdom'}"
William_Gladstone,"{'People of the Victorian era', 'William Ewart Gladstone', 'Classical liberalism', 'First Lords of the Treasury', 'Members of the Parliament of the United Kingdom for the University of Oxford', '1809 births', 'Leaders of the House of Commons of the United Kingdom', 'Alumni of Christ Church, Oxford', 'UK MPs 1837–1841', 'UK MPs 1880–1885', 'Burials at Westminster Abbey', 'Separation of church and state', '1898 deaths', 'UK MPs 1852–1857', 'Gladstone family', 'UK MPs 1847–1852', 'UK MPs 1865–1868', 'Presidents of the Oxford Union', 'English people of Scottish descent', 'UK MPs 1832–1835', 'English Anglicans', 'UK MPs 1835–1837', 'UK MPs 1859–1865', 'Tory MPs (pre-1834)', 'UK MPs 1892–1895', 'Conservative Party (UK) MPs for English constituencies', 'Scottish Liberal Party MPs', 'People educated at Eton College', 'UK MPs 1874–1880', 'Politicians from Liverpool', '19th-century prime ministers of the United Kingdom', 'UK MPs 1857–1859', 'Secretaries of state for war and the colonies', 'UK MPs 1868–1874', 'Members of the Privy Council of the United Kingdom', 'Home rule in Ireland', 'UK MPs 1841–1847', 'Leaders of the Liberal Party (UK)', 'Presidents of the Board of Trade', 'Chancellors of the Exchequer of the United Kingdom', 'April Uprising of 1876', 'Lords Privy Seal', 'Younger sons of baronets', 'UK MPs 1885–1886', '19th-century British writers', 'Liberal Party (UK) MPs for English constituencies', 'UK MPs 1886–1892', 'Founders of Scottish schools and colleges', 'Liberal Party prime ministers of the United Kingdom'}"
Wired_(magazine),"{'Science and technology magazines published in the United States', 'Magazines established in 1993', 'Magazines published in San Francisco', 'Monthly magazines published in the United States', '1993 establishments in California', 'Lifestyle magazines published in the United States', '1993 in San Francisco', 'Wired (magazine)', 'Computer magazines published in the United States', 'South of Market, San Francisco', 'Whole Earth Catalog', 'Condé Nast magazines'}"
WonderCon,"{'Multigenre conventions', 'Conventions in California', 'Tourist attractions in California', 'Comics conventions in the United States', 'Recurring events established in 1987', 'Gaming conventions', '1987 establishments in California'}"
World_War_II,"{'Wars involving Austria', 'Wars involving Honduras', 'Wars involving South Africa', 'Wars involving Latvia', 'World wars', 'Wars involving Mexico', 'Conflicts in 1942', 'Wars involving Australia', 'Wars involving Slovakia', 'Wars involving Iceland', 'Wars involving Panama', 'Wars involving Ecuador', 'Wars involving Rhodesia', 'Wars involving Laos', 'Conflicts in 1944', 'Wars involving Slovenia', 'Wars involving Peru', 'Wars involving Bolivia', 'Wars involving Myanmar', 'Wars involving Iran', 'Wars involving New Zealand', 'Wars involving Italy', 'Wars involving Ethiopia', 'Wars involving Czechoslovakia', 'Wars involving the Republic of China', 'Wars involving Liberia', 'Wars involving the United Kingdom', 'Conflicts in 1945', 'Conflicts in 1940', 'Conflicts in 1939', 'Wars involving Mongolia', 'Nuclear warfare', 'Wars involving Kazakhstan', 'Wars involving Norway', 'Wars involving Hungary', 'Wars involving Greece', 'Wars involving Egypt', 'Late modern Europe', 'Wars involving Cuba', 'Wars involving Romania', 'Wars involving Germany', 'Wars involving Iraq', 'Wars involving Venezuela', 'Wars involving the Philippines', 'Wars involving Brazil', 'Wars involving Sri Lanka', 'Wars involving Syria', 'World War II', 'Wars involving Nepal', 'Wars involving the Netherlands', 'Wars involving Indonesia', 'Wars involving Colombia', 'Wars involving the United States', 'Wars involving the Soviet Union', 'Wars involving Costa Rica', 'Wars involving El Salvador', 'Wars involving Guatemala', 'Wars involving Denmark', 'Wars involving Vietnam', 'Wars involving Paraguay', 'Wars involving Japan', 'Wars involving Albania', 'Wars involving Cambodia', 'Wars involving Estonia', 'Wars involving Lebanon', 'Wars involving France', 'Wars involving Croatia', 'Wars involving Luxembourg', 'Wars involving Lithuania', 'Wars involving India', 'Conflicts in 1941', 'Wars involving Finland', 'Wars involving Chile', 'Wars involving Yugoslavia', 'Wars involving Belgium', 'Wars involving Poland', 'Wars involving the Dominican Republic', 'Wars involving Montenegro', 'Wars involving Thailand', 'Wars involving Canada', 'Wars involving Haiti', 'Wars involving Nicaragua', 'Wars involving Uruguay', 'Wars involving Saudi Arabia', 'Wars involving British India', 'Wars involving Serbia', 'Conflicts in 1943', 'Wars involving Bulgaria'}"
Wright-Patterson_Air_Force_Base,"{'Military Superfund sites', 'Historic American Engineering Record in Ohio', 'Military in Ohio', 'Military airbases established in 1917', 'Research installations of the United States Air Force', 'Census-designated places in Greene County, Ohio', 'Installations of the United States Air Force in Ohio', 'Installations of Strategic Air Command', 'UFO culture in the United States', 'Wright-Patterson Air Force Base', '1948 establishments in Ohio', 'Superfund sites in Ohio'}"
Wyss_Institute_for_Biologically_Inspired_Engineering,"{'Engineering research institutes', 'Laboratories in the United States', '2009 establishments in Massachusetts', 'Independent research institutes', 'Biotechnology organizations', 'Science and technology in Massachusetts', 'Harvard University research institutes', 'Organizations established in 2009', 'Medical research institutes in Massachusetts', 'Multidisciplinary research institutes'}"
Xbox,"{'2010s in video gaming', 'Home video game consoles', 'Computer-related introductions in 2001', 'Microsoft Gaming', '2000s toys', '2010s toys', 'Microsoft franchises', '2001 in video gaming', '2000s in video gaming', 'Microsoft video game consoles', 'Xbox', 'Products introduced in 2001'}"
Xbox_One,"{'Home video game consoles', 'X86-based game consoles', 'Products and services discontinued in 2020', 'Eighth-generation video game consoles', 'Xbox One', '2010s toys', 'Microsoft video game consoles', 'Computer-related introductions in 2013', 'Backward-compatible video game consoles', '2020s toys', 'Regionless game consoles'}"
Xbox_Series_X_and_Series_S,"{'Ninth-generation video game consoles', 'Home video game consoles', 'X86-based game consoles', '2020 in video gaming', 'Xbox Series X and Series S', 'Microsoft video game consoles', 'Products introduced in 2020', 'Computer-related introductions in 2019', 'Backward-compatible video game consoles', '2020s toys', 'Regionless game consoles'}"
Yahtzee_Croshaw,"{'Audiobook narrators', 'English comedy writers', 'English expatriates in Australia', 'English male novelists', 'Writers from San Francisco', 'Adventure Game Studio', 'British Internet celebrities', 'English male voice actors', 'English male short story writers', 'YouTube critics and reviewers', 'British video game programmers', 'English bloggers', 'Drinking establishment owners', 'English science fiction writers', 'AGS Award winners', '1983 births', 'English fantasy writers', ""Let's Players"", 'British humorists', 'YouTubers from Warwickshire', 'People educated at Lawrence Sheriff School', 'Living people', 'People from Rugby, Warwickshire', 'Video game critics', 'English expatriates in the United States', 'YouTubers from San Francisco', 'English male journalists'}"
YouTuber,"{'Journalism occupations', 'Internet culture', '2000s neologisms', 'YouTubers'}"
